model,test_name,t_s_mean,t_s_std,t_s_req_mean,t_s_req_std,peak_ts_mean,peak_ts_std,peak_ts_req_mean,peak_ts_req_std,ttfr_mean,ttfr_std,est_ppt_mean,est_ppt_std,e2e_ttft_mean,e2e_ttft_std
Qwen/Qwen3.5-0.8B,pp2048 (c1),17299.177367689957,232.83816123925166,17299.177367689957,232.83816123925166,,,,,121.04561066666975,1.6420453937955046,118.4285013333503,1.6420453937955046,121.04561066666975,1.6420453937955046
Qwen/Qwen3.5-0.8B,tg128 (c1),113.65298547776803,0.10498958391360738,113.65298547776803,0.10498958391360738,114.0,0.0,114.0,0.0,,,,,,
Qwen/Qwen3.5-0.8B,pp2048 (c2),19843.19483251392,68.77787070715945,10610.28386498965,561.0979193067664,,,,,196.30294133331935,10.209632983655927,193.6858319999999,10.209632983655927,196.30294133331935,10.209632983655927
Qwen/Qwen3.5-0.8B,tg128 (c2),206.36008583099192,25.33006186856626,113.54029234584362,0.6559334756016333,213.66666666666666,23.098821518760552,115.15828942703287,0.35394591896499417,,,,,,
Qwen/Qwen3.5-0.8B,pp2048 (c5),6226.490141836667,12.341592869274768,4989.1160369170875,1901.974236749059,,,,,608.7790048000026,518.1526810718352,606.1618954666831,518.1526810718352,608.7790048000026,518.1526810718352
Qwen/Qwen3.5-0.8B,tg128 (c5),258.51063653183695,0.3548222945509462,105.56036284087735,3.71752498215397,428.0,0.0,108.4,2.8000000000000003,,,,,,
Qwen/Qwen3.5-0.8B,pp2048 (c10),6363.25482769797,167.23033993865005,2871.926965304689,2362.009352456841,,,,,1515.3544357333335,1058.511516812695,1512.7373264000137,1058.511516812695,1515.3544357333335,1058.511516812695
Qwen/Qwen3.5-0.8B,tg128 (c10),310.80640901079795,2.282395843123054,102.37745589899512,5.685438552632435,428.6666666666667,0.9428090415820634,107.87313354701669,3.60349268340471,,,,,,
Qwen/Qwen3.5-0.8B,ctx_pp @ d4096 (c1),19250.440386934406,66.41751590360532,19250.440386934406,66.41751590360532,,,,,215.42855466666802,0.713386675112568,212.8114453333486,0.713386675112568,215.42855466666802,0.713386675112568
Qwen/Qwen3.5-0.8B,ctx_tg @ d4096 (c1),111.66905154410112,0.3697828209403506,111.66905154410112,0.3697828209403506,112.0,0.0,112.0,0.0,,,,,,
Qwen/Qwen3.5-0.8B,pp2048 @ d4096 (c1),11296.523071317424,1109.9981541003863,11296.523071317424,1109.9981541003863,,,,,185.80527466669614,19.274414186654596,183.18816533337667,19.274414186654596,185.80527466669614,19.274414186654596
Qwen/Qwen3.5-0.8B,tg128 @ d4096 (c1),110.90862071860965,0.4839984454345557,110.90862071860965,0.4839984454345557,112.0,0.0,112.0,0.0,,,,,,
Qwen/Qwen3.5-0.8B,ctx_pp @ d4096 (c2),21921.45225548686,128.51272649877802,11331.585901016724,298.2369114125154,,,,,364.4384559999878,9.533386887081873,361.8213466666684,9.533386887081873,364.4384559999878,9.533386887081873
Qwen/Qwen3.5-0.8B,ctx_tg @ d4096 (c2),218.7468184698264,0.7006597223957876,110.65689110252174,0.5852230693944284,224.0,0.0,112.0,0.0,,,,,,
Qwen/Qwen3.5-0.8B,pp2048 @ d4096 (c2),15273.675393747173,136.0090753302978,7985.961844237029,278.77092052833217,,,,,259.37948800000754,8.950067360819043,256.7623786666881,8.950067360819054,259.37948800000754,8.950067360819043
Qwen/Qwen3.5-0.8B,tg128 @ d4096 (c2),205.91843745210144,12.585179100217967,108.63408163643614,0.3995533482902565,214.0,7.118052168020874,109.7017891238628,0.5018018819053741,,,,,,
Qwen/Qwen3.5-0.8B,ctx_pp @ d4096 (c5),11025.735550401863,1826.0504570558032,6217.681025834067,2736.4124533352046,,,,,866.9940415999994,546.4291982559577,864.3769322666798,546.4291982559577,866.9940415999994,546.4291982559577
Qwen/Qwen3.5-0.8B,ctx_tg @ d4096 (c5),230.03874270419126,11.975961958743087,94.20777010507275,10.044237997870361,388.3333333333333,33.46972097616325,101.13176491061428,8.105960628117877,,,,,,
Qwen/Qwen3.5-0.8B,pp2048 @ d4096 (c5),5470.082974528278,15.66811636011342,4365.620752540232,1954.1923980917607,,,,,706.4173919999992,586.2254321778238,703.8002826666798,586.2254321778238,706.4173919999992,586.2254321778238
Qwen/Qwen3.5-0.8B,tg128 @ d4096 (c5),231.91185539080274,0.6283839238369308,95.20240834608354,7.9843451307157345,396.0,3.265986323710904,101.4,4.855237721608833,,,,,,
Qwen/Qwen3.5-0.8B,ctx_pp @ d4096 (c10),9808.765703426498,34.13197977352471,3408.7314157678047,2472.5775431408756,,,,,2080.905685866672,1311.5464679716222,2078.2885765333517,1311.5464679716222,2080.905685866672,1311.5464679716222
Qwen/Qwen3.5-0.8B,ctx_tg @ d4096 (c10),263.6773377509871,3.724065280405114,95.12738392689958,8.625984197341172,405.0,9.899494936611665,102.86666666666666,4.602414825091521,,,,,,
Qwen/Qwen3.5-0.8B,pp2048 @ d4096 (c10),5968.897919439071,587.503126662857,2359.586345281173,1872.275302852273,,,,,1700.6474170666613,1152.8695345502338,1698.0303077333413,1152.8695345502335,1700.6474170666613,1152.8695345502338
Qwen/Qwen3.5-0.8B,tg128 @ d4096 (c10),287.0967406193178,3.0316195567021085,94.921702125395,7.9435389458694425,381.6666666666667,23.156472577277878,97.70468830282398,8.889588903988733,,,,,,
Qwen/Qwen3.5-0.8B,ctx_pp @ d8192 (c1),20723.583375200684,233.96859463211305,20723.583375200684,233.96859463211305,,,,,398.0144960000113,4.490875003099972,395.39738666669183,4.490875003099972,398.0144960000113,4.490875003099972
Qwen/Qwen3.5-0.8B,ctx_tg @ d8192 (c1),108.87209395563781,0.5212268424385466,108.87209395563781,0.5212268424385466,110.0,0.0,110.0,0.0,,,,,,
Qwen/Qwen3.5-0.8B,pp2048 @ d8192 (c1),12383.283686814715,103.8928089012528,12383.283686814715,103.8928089012528,,,,,168.01294399999733,1.38164005340251,165.39583466667787,1.38164005340251,168.01294399999733,1.38164005340251
Qwen/Qwen3.5-0.8B,tg128 @ d8192 (c1),107.84085982513011,0.3594293374202117,107.84085982513011,0.3594293374202117,108.66666666666667,0.4714045207910317,108.66666666666667,0.4714045207910317,,,,,,
Qwen/Qwen3.5-0.8B,ctx_pp @ d8192 (c2),22456.142273299378,134.13012355388662,11673.145957503213,407.2615750835108,,,,,705.3406559999947,24.542212952590415,702.7235466666752,24.542212952590415,705.3406559999947,24.542212952590415
Qwen/Qwen3.5-0.8B,ctx_tg @ d8192 (c2),204.64590665928503,0.18718738454467598,105.10149553956761,1.3736251311278869,214.0,0.0,107.0,0.0,,,,,,
Qwen/Qwen3.5-0.8B,pp2048 @ d8192 (c2),16010.812413372594,56.004857577309835,8564.598540764335,468.615875465631,,,,,242.45890666666506,13.121296441517838,239.84179733334562,13.121296441517853,242.45890666666506,13.121296441517838
Qwen/Qwen3.5-0.8B,tg128 @ d8192 (c2),203.727608928225,0.7353122504066347,103.28127916358399,0.8533014166947299,209.33333333333334,0.9428090415820634,104.66666666666667,0.47140452079103173,,,,,,
Qwen/Qwen3.5-0.8B,ctx_pp @ d8192 (c5),15696.687797062286,1963.0907973420628,6491.722348694015,2689.2093749474802,,,,,1499.1927861333202,647.4979907737168,1496.5756768000008,647.4979907737168,1499.1927861333202,647.4979907737168
Qwen/Qwen3.5-0.8B,ctx_tg @ d8192 (c5),184.81895513637528,8.004668585413896,78.88558104909393,16.086522654122504,342.0,27.067816067549053,90.29314137753327,10.67892359706823,,,,,,
Qwen/Qwen3.5-0.8B,pp2048 @ d8192 (c5),5142.390996735242,67.36020710402326,4506.517345933176,2282.197928844451,,,,,729.1099594666738,637.225251019004,726.4928501333542,637.2252510190041,729.1099594666738,637.225251019004
Qwen/Qwen3.5-0.8B,tg128 @ d8192 (c5),221.94005195465402,6.829670404829519,89.0179175502897,9.875432307082779,368.0,3.265986323710904,95.2,6.294971538193534,,,,,,
Qwen/Qwen3.5-0.8B,ctx_pp @ d8192 (c10),13944.099663173314,930.0642687868765,4118.335616553482,3025.360005765947,,,,,3152.4478026666657,1780.4502169929317,3149.8306933333474,1780.4502169929317,3152.4478026666657,1780.4502169929317
Qwen/Qwen3.5-0.8B,ctx_tg @ d8192 (c10),186.60685394026916,8.465154311279292,70.1587982939249,15.05237107191931,380.0,0.0,93.90644440472224,10.732927407914257,,,,,,
Qwen/Qwen3.5-0.8B,pp2048 @ d8192 (c10),5314.885669276966,15.044645447870696,2822.8141022786945,2518.824045028208,,,,,1700.381538133333,1263.9648739944075,1697.764428800013,1263.9648739944073,1700.381538133333,1263.9648739944075
Qwen/Qwen3.5-0.8B,tg128 @ d8192 (c10),256.56927301202836,10.606222364896936,84.35272274691923,11.665932814613594,368.0,0.0,92.30772917730984,10.227337252211708,,,,,,
Qwen/Qwen3.5-0.8B,ctx_pp @ d16384 (c1),20501.13185364517,153.53622555530632,20501.13185364517,153.53622555530632,,,,,801.8859946666529,5.971325983379278,799.2688853333334,5.971325983379278,805.1040266666784,5.846245169336991
Qwen/Qwen3.5-0.8B,ctx_tg @ d16384 (c1),103.81515712969544,0.15928239761450125,103.81515712969544,0.15928239761450125,106.0,0.0,106.0,0.0,,,,,,
Qwen/Qwen3.5-0.8B,pp2048 @ d16384 (c1),9760.71193681062,144.38119724363827,9760.71193681062,144.38119724363827,,,,,212.48412266663763,3.126966633694303,209.86701333331817,3.126966633694303,216.246773333296,2.8982513446663614
Qwen/Qwen3.5-0.8B,tg128 @ d16384 (c1),102.65150725751465,0.2568444027064901,102.65150725751465,0.2568444027064901,105.05064730258692,0.879256259778216,105.05064730258692,0.879256259778216,,,,,,
Qwen/Qwen3.5-0.8B,ctx_pp @ d16384 (c2),21665.765304844554,72.04088024155656,12814.453094585593,1939.8355120243943,,,,,1311.230602666664,198.04910135888937,1308.6134933333446,198.04910135888937,1313.8838293333492,198.19892809053187
Qwen/Qwen3.5-0.8B,ctx_tg @ d16384 (c2),150.81699688659853,0.3411438240391246,87.67626737110812,10.703537521752404,199.33333333333334,0.9428090415820634,99.66666666666667,0.47140452079103173,,,,,,
Qwen/Qwen3.5-0.8B,pp2048 @ d16384 (c2),12031.141906222214,162.21556039179183,7687.1461616465685,1568.352779581847,,,,,280.5786266666435,56.61117665432496,277.96151733332414,56.61117665432497,283.4040693333198,56.88348500414337
Qwen/Qwen3.5-0.8B,tg128 @ d16384 (c2),176.8538202321356,0.4780137409922671,92.81694022159212,2.642445473978656,194.66666666666666,0.9428090415820634,97.33333333333333,0.4714045207910317,,,,,,
Qwen/Qwen3.5-0.8B,ctx_pp @ d16384 (c5),17804.159750492272,2750.627945417031,7391.3317416993605,3781.977733261892,,,,,2757.6948981333317,1200.9445911022065,2755.0777888000116,1200.9445911022065,2760.7087989333195,1201.0078977114765
Qwen/Qwen3.5-0.8B,ctx_tg @ d16384 (c5),120.7995202368359,0.30045168195272415,59.69184427508445,22.86478179610718,333.3333333333333,1.8856180831641267,89.75091147876938,14.191239887073175,,,,,,
Qwen/Qwen3.5-0.8B,pp2048 @ d16384 (c5),4461.758079106043,53.71545544139423,3948.5202155372826,2293.038068007827,,,,,848.4980042666772,730.2117176654035,845.8808949333574,730.2117176654034,851.7760799999982,730.0556849292046
Qwen/Qwen3.5-0.8B,tg128 @ d16384 (c5),198.7405788114432,6.680371215432445,79.13928277299858,12.211533895929273,322.6666666666667,1.8856180831641267,85.53333333333333,9.742461473136835,,,,,,
Qwen/Qwen3.5-0.8B,ctx_pp @ d16384 (c10),16113.028038001394,245.2795470294696,4797.463178259616,3811.6995476305647,,,,,5412.407353599978,2990.4496503920905,5409.790244266656,2990.4496503920905,5414.553137066665,2990.2603625980596
Qwen/Qwen3.5-0.8B,ctx_tg @ d16384 (c10),122.87649024377815,2.1055650881589014,49.73131135338187,17.83532908567006,332.0,0.0,86.26666666666667,6.536733808936147,,,,,,
Qwen/Qwen3.5-0.8B,pp2048 @ d16384 (c10),4545.996287551537,63.53936645882283,2187.2699228290567,2170.165031294824,,,,,2128.5517861333306,1488.355700990711,2125.934676800011,1488.355700990711,2131.4540778666733,1488.2967936224268
Qwen/Qwen3.5-0.8B,tg128 @ d16384 (c10),231.3106587664313,2.7417650656015353,76.27815534260323,9.148548850241829,325.3333333333333,1.8856180831641267,84.36666666666666,6.49863233474723,,,,,,
Qwen/Qwen3.5-0.8B,ctx_pp @ d32768 (c1),19031.880302297544,78.20632554518373,19031.880302297544,78.20632554518373,,,,,1724.4589173333225,7.082026833147749,1721.841808000003,7.082026833147749,1729.9539199999952,7.782514485675419
Qwen/Qwen3.5-0.8B,ctx_tg @ d32768 (c1),95.70861545468108,0.3904818012025907,95.70861545468108,0.3904818012025907,99.0,0.0,99.0,0.0,,,,,,
Qwen/Qwen3.5-0.8B,pp2048 @ d32768 (c1),6881.731724953763,182.7793403969832,6881.731724953763,182.7793403969832,,,,,300.43020800000403,8.041998972502011,297.81309866668454,8.041998972502011,306.70089599997635,7.796239230564387
Qwen/Qwen3.5-0.8B,tg128 @ d32768 (c1),94.61438996195818,0.04138115897593492,94.61438996195818,0.04138115897593492,98.0,0.0,98.0,0.0,,,,,,
Qwen/Qwen3.5-0.8B,ctx_pp @ d32768 (c2),19635.46986046129,38.365416311735004,12941.249615340332,3096.0050944481063,,,,,2688.4983999999577,642.6047097564131,2685.881290666638,642.6047097564131,2694.460336000001,642.8975026241394
Qwen/Qwen3.5-0.8B,ctx_tg @ d32768 (c2),91.27722007865556,0.09590612787065998,65.86848505058639,18.822217271530704,175.33333333333334,0.9428090415820634,87.66666666666667,0.47140452079103173,,,,,,
Qwen/Qwen3.5-0.8B,pp2048 @ d32768 (c2),8874.415495913345,319.2749641905632,5361.700977168924,850.8346930197982,,,,,394.5243706666777,62.71104963961724,391.9072613333583,62.71104963961724,399.44026933331617,63.157242205378566
Qwen/Qwen3.5-0.8B,tg128 @ d32768 (c2),154.94978042779726,1.0289369206028336,81.02503685741901,2.09739217401478,172.0,0.0,86.0,0.0,,,,,,
Qwen/Qwen3.5-0.8B,ctx_pp @ d32768 (c5),16552.930920394156,169.66530478212425,7685.7794701317525,4438.998897718044,,,,,5605.3855786666645,2625.878136555335,5602.768469333345,2625.8781365553345,5611.670998400003,2626.0338418033098
Qwen/Qwen3.5-0.8B,ctx_tg @ d32768 (c5),67.8880548664178,0.857305066023169,41.93032565696187,28.607448296162485,272.0,0.0,73.86666666666666,11.7409066468007,,,,,,
Qwen/Qwen3.5-0.8B,pp2048 @ d32768 (c5),3491.9527316146537,44.60480476132258,3006.7900440994517,1540.35047237351,,,,,1084.508953600016,930.7684230028543,1081.8918442666964,930.7684230028543,1090.9490613333446,930.9659262605787
Qwen/Qwen3.5-0.8B,tg128 @ d32768 (c5),165.87472507346305,3.028591629228814,64.71188057178846,15.239675945240807,265.6666666666667,2.357022603955158,72.93333333333334,13.045901868232628,,,,,,
