model,test_name,t_s_mean,t_s_std,t_s_req_mean,t_s_req_std,peak_ts_mean,peak_ts_std,peak_ts_req_mean,peak_ts_req_std,ttfr_mean,ttfr_std,est_ppt_mean,est_ppt_std,e2e_ttft_mean,e2e_ttft_std
Qwen/Qwen3.5-35B-A3B-FP8,ctx_tg @ d4096 (c10),143.59474897803412,7.370752258834105,15.392611002598297,0.730362810120944,169.66666666666666,8.576453553512405,16.966666666666665,0.8749603165604459,,,,,,
Qwen/Qwen3.5-35B-A3B-FP8,pp2048 @ d4096 (c10),3278.154745155014,200.1383495488391,347.87250257450887,93.12682286094399,,,,,6090.614237333326,780.8973632838857,6087.451048000012,780.8973632838859,6090.614237333326,780.8973632838857
Qwen/Qwen3.5-35B-A3B-FP8,tg128 @ d4096 (c10),132.19579166287267,18.33760611481353,15.53724724452897,1.2154233549344924,172.66666666666666,8.9566858950296,17.266666666666666,0.9285592184789414,,,,,,
Qwen/Qwen3.5-35B-A3B-FP8,ctx_pp @ d8192 (c1),6226.518762466086,5.3765584897081276,6226.518762466086,5.3765584897081276,,,,,1318.9877173334328,1.1367320436184694,1315.824528000121,1.1367320436184694,1318.9877173334328,1.1367320436184694
Qwen/Qwen3.5-35B-A3B-FP8,ctx_tg @ d8192 (c1),54.97383618380395,0.04562696569263067,54.97383618380395,0.04562696569263067,56.0,0.0,56.0,0.0,,,,,,
Qwen/Qwen3.5-35B-A3B-FP8,pp2048 @ d8192 (c1),3072.487792757073,8.905525937294971,3072.487792757073,8.905525937294971,,,,,669.7296213333175,1.9342379904298408,666.5664320000056,1.9342379904298408,669.7296213333175,1.9342379904298408
Qwen/Qwen3.5-35B-A3B-FP8,tg128 @ d8192 (c1),54.8069272521142,0.04230038822351386,54.8069272521142,0.04230038822351386,56.0,0.0,56.0,0.0,,,,,,
Qwen/Qwen3.5-35B-A3B-FP8,ctx_pp @ d8192 (c2),5296.35712539624,421.47220110623664,2680.8630503401228,194.19087133035208,,,,,3074.7267493333843,213.49148646438042,3071.5635600000724,213.49148646438042,3074.7267493333843,213.49148646438042
Qwen/Qwen3.5-35B-A3B-FP8,ctx_tg @ d8192 (c2),91.19585686402779,3.074608038279746,46.298370752730165,1.233267530438543,98.0,2.8284271247461903,49.0,1.4142135623730951,,,,,,
Qwen/Qwen3.5-35B-A3B-FP8,pp2048 @ d8192 (c2),3502.4809658920262,141.3421103607224,1812.856563531662,75.84957808393598,,,,,1134.9111680000685,48.74040528061013,1131.7479786667568,48.74040528061013,1134.9111680000685,48.74040528061013
Qwen/Qwen3.5-35B-A3B-FP8,tg128 @ d8192 (c2),90.79966310780635,2.050598521149943,46.0783588110968,0.8337673370034735,97.33333333333333,1.8856180831641267,48.666666666666664,0.9428090415820634,,,,,,
Qwen/Qwen3.5-35B-A3B-FP8,ctx_pp @ d8192 (c5),5200.822570030889,3.226873686067336,1050.1835062519192,18.525473201075858,,,,,7807.0228341333095,134.12313903608674,7803.8596448,134.12313903608674,7807.0228341333095,134.12313903608674
Qwen/Qwen3.5-35B-A3B-FP8,ctx_tg @ d8192 (c5),112.73854072484342,1.2880180751204477,23.71562034616816,0.5709698814130892,145.0,0.0,29.0,0.0,,,,,,
Qwen/Qwen3.5-35B-A3B-FP8,pp2048 @ d8192 (c5),3066.4706531596225,32.135140146591766,627.3626446862811,26.698722873098287,,,,,3273.215135999999,131.45603395109467,3270.051946666686,131.45603395109467,3273.215135999999,131.45603395109467
Qwen/Qwen3.5-35B-A3B-FP8,tg128 @ d8192 (c5),111.89864222865334,1.6913623140927405,23.464656105541337,0.59242141460098,145.0,4.08248290463863,29.0,0.816496580927726,,,,,,
Qwen/Qwen3.5-35B-A3B-FP8,ctx_pp @ d8192 (c10),5344.04282713487,64.04933058161413,584.9896725905426,84.72220294026616,,,,,14235.380277333335,1578.694811498039,14232.217088000027,1578.6948114980391,14235.380277333335,1578.694811498039
